ID,Title,Text,Lable,type,,,,,,,,,,,,,,,,,,,,
218, Џгбн… ёд’ Џд«’— «бгЏ«—÷… «б”ж—н… Ён —нЁ Ќг«…,"ж—ѕ ≈бм гд’… ( √яѕ) «бнжг ”ƒ«б« гд ё»б √Ќѕ «бг «»Џнд Џ»— —”«∆б «б’ЁЌ… г” Ё”—«р Џд ‘—нЎ г’ж— » ёдн… «б ’жн— «ббнбн нўе— бёЎ«  бЏгбн«  ёд’ √‘ќ«’ гћежбнд° ж√‘«— г «»Џд« ≈бм √д «б‘—нЎ  —«Ёё гЏ «ѕЏ«Ѕ »√де ббЏгбн… «б н жёЏ  нжг √г” »—нЁ Ќг«… ж«б н ”ёЎ ќб«бе« 11 Џд’—«р гд «бгЏ«—÷… «б”ж—н…° ≈б« √д д «∆ћ «б ѕёнё √ўе—  √д «б ”ћнб ёѕнг жџн— г— »Ў »«бЏгбн….",1,unreliable,,,,,,,,,,,,,,,,,,,,
219, «Џ ё«б »«»« «бЁ« ня«д » ег… «б« ћ«— »«б»‘— жЌн«“… гж«ѕ ≈»«Ќн… бб√ЎЁ«бњ,"д‘—  гж«ёЏ ≈ќ»«—н… √ћд»н… жЌ”«»«  Џбм гжёЏ ( жн —) ќ»—«р н“Џг «Џ ё«б «б”бЎ«  «б≈нЎ«бн…° »«»« «бЁ« ня«д (Ё—«д”н”)° гжће… бе Џ‘—«  «б ег° где« «б ћ«—… »«б»‘— ж«бгќѕ—«  жЌн«“… гж«ѕ ≈»«Ќн… бб√ЎЁ«б ж«б«Ќ н«б.",1,unreliable,,,,,,,,,,,,,,,,,,,,
220,ќбѕжд “е— «бѕнд бн” дћб Џ’«г “е— «бѕнд," »ншд √д Џ’«г “е— «бѕнд бн” бѕне «»д нЌгб «”г (ќбѕжд)° жбѕне ЁёЎ «»де ж«»д«д √Ќѕег« нѕЏм нЏ—»° ж«б¬ќ— «”ге е«нб° жнўе— яб«ег« Ён е–« «ббё«Ѕ «б–н «д ‘— џѕ«… гё б ж«бѕег«.",1,unreliable,,,,,,,,,,,,,,,,,,,,
221,"«бггЋб «б√г—нян ""¬—джбѕ"" бг нЎ—ѕ гд Ёдѕё Ён «бжб«н«  «бг Ќѕ…","«бггЋб «б√г—нян ""¬—джбѕ""  нЎ—ѕ гд Ёдѕё Ён «бжб«н«  «бг Ќѕ….",1,unreliable,,,,,,,,,,,,,,,,,,,,
222,«бд«Ўё »«”г «бѕ«ќбн… н жЏѕ »гб«Ќё… «бг’бнд Ён гё«г «бд»н гж”м," ’—Ќ «бдг—  Џд гб«Ќё… ё«дждн… ббгЏ ѕнд Џбм «бџ—Ё Ён «бгё«г° жбн” ббг’бнд° бяде ё«б Ён «бгё«»б… ≈д г‘«—я ег Ён «б’б«… нЏѕ ќ—ё«р бЌ«б… «бЎж«—∆.",1,unreliable,,,,,,,,,,,,,,,,,,,,
223," ""500 «?бЁ ћ—Џ…"" ” ѕќбе« «»д… «б—«Ќб Џ—нё« ","дЁ  «»д… Џ—нё«  «бѕя ж—… ”б«г Џ—нё«  бг—’ѕ я«‘Ё ’Ќ… е–е «бгЏбжг« ° б«Ё … «?бм «?д «бЏ«н?б… бн” бе« «бгёѕ—… Џбм «?ѕ«Ѕ е–« «бѕж— «бгджЎ »«бгж?””… «б—”гн…° ж«?д ж«бѕе« б« нгбя гб«ннд яг« нЌ«жб «?д н’ж— «б»Џ÷ ж«бё«н?гнд Џбм е–е «бгЏбжг…. яг«  гд  «?д  дћЌ «б”бЎ… ё—н»« Ён «ѕќ«б «ббё«Ќ ббЁн—ж”° жЌг«н… «б‘Џ» «бЁб”Ўндн где.",1,unreliable,,,,,,,,,,,,,,,,,,,,
224,«б√”н— Ёƒ«ѕ «б‘ж»ян Џбм ёнѕ «бЌн«… «” ‘е«ѕ,"»«б ж«’б  гЏ «»д е —«дн« «б‘ж»ян° «б н √яѕ  Џѕг ’Ќ… –бя. ",1,unreliable,,,,,,,,,,,,,,,,,,,,
225,г«я—жд нд”м џбё «бя«гн—« »Џѕ ќЎ«»е б‘Џ»е, √де нўе— «б—∆н” «бЁ—д”н «бЌ«бн ≈нг«джнб г«я—жд »гб«»”е «бѕ«ќбн… »Џѕ √д д”н џбё я«гн—« «бе« Ё Џё» ќЎ«» √бё«е Џбм ‘Џ»е.,1,unreliable,,,,,,,,,,,,,,,,,,,,
226,янЁн…  ќб’ «б√г—няннд гд «б–нд  Џ«ждж« гЏег Ён Ќ—» Ён д«г," ’ж—… “Џгж« √де«  ўе— янЁн…  ќб’ «б√г—няннд гд «б–нд  Џ«ждж« гЏег Ён Ќ—» Ён д«г »ЌнЋ  ўе— Ён «б’ж—… г—жЌн… Ёжё √Ќѕ «б√”ЎЌ° ж—ћб нѕЁЏ ”бг« нЌгб ћгЏ« џЁн—« гд «бд«” «б–нд Ќ«жбж« «бж’жб ≈бне«",1,unreliable,,,,,,,,,,,,,,,,,,,,
227, ”ћнб жЁн«  Ён «б”Џжѕн… »”»»  бён «ббё«Ќ ÷ѕ яж—жд«,«д ‘— Ён гж«ёЏ «б ж«’б «б«ћ г«Џн ќ»— н“Џг д«‘—же √де ћ—м жёЁ Џгбн… «б бёнЌ ÷ѕ ж»«Ѕ яж—жд« ж»‘яб Џ«ћб Ён «бггбя… «бЏ—»н… «б”Џжѕн… Џё» жЁ«… ќг”… √‘ќ«’ »Џѕ √ќ–ег «ббё«Ќ,1,unreliable,,,,,,,,,,,,,,,,,,,,
228,—∆н”… ж“—«Ѕ яжнд“б«дѕ  бг  √ќ–  бё«Ќ Ён—ж” яж—жд«,  ўе— —∆н”… ж“—«Ѕ яжнд“б«дѕ  √ќ– «ббё«Ќ Ћг  Џнѕ  гЋнб «ббЌў… »д«Ѕ Џбм Ўб» «б’ЌЁннд.,0,reliable,,,,,,,,,,,,,,,,,,,,
229,ћж »«нѕд ’—Ќ √д Џжѕ… Ќ“» «б»ЏЋ ббЌяг Ён «бЏ—«ё ен ќЎж… ћнѕ… гд √ћб «” ё—«— «бЏ—«ё ж«б‘—ё «б√ж”Ў,√д ћж »«нѕд ’—Ќ √д Џжѕ… Ќ“» «б»ЏЋ ббЌяг Ён «бЏ—«ё ен ќЎж… ћнѕ… гд √ћб «” ё—«— «бЏ—«ё ж«б‘—ё «б√ж”Ў,1,unreliable,,,,,,,,,,,,,,,,,,,,
230,Џ «ѕ Џ”я—н √г—нян Ён «бЏ—«ё, ’ж—…  ўе— Ёне« Џ «ѕ Џ”я—н √г—нян Ён «бЏ—«ё Џ«г 2010\,0,reliable,,,,,,,,,,,,,,,,,,,,
231, Ќбнб «б PCR џн— ѕёнё ж√дше ня‘Ё «бћнд«  «б»‘—н… »ѕб ћнд«  Ён—ж” яж—жд«,  Ќбнб «б PCR џн— ѕёнё ж√дше ня‘Ё «бћнд«  «б»‘—н… »ѕб ћнд«  Ён—ж” яж—жд« жёѕгж« яѕбнб Џбм –бя ’ж—… ‘«‘… бћѕжб гбжд Ёне  ”б”б ћ“Ѕ «бг«ѕ… «бж—«Ћн… «б»‘—н… «бгЏдн…,1,unreliable,,,,,,,,,,,,,,,,,,,,
232,≈’«»… »«—жд  —«г» «б«»д «б√’џ— бб—∆н” «б√г—нян »Ён—ж” яж—жд«,«д ‘— Џбм гж«ёЏ «б ж«’б «б«ћ г«Џн ќ»— ≈’«»… »«—жд  —г» жеж «б«»д «б√’џ— бб—∆н” «б√г—нян ѕжд«бѕ  —«г» »Ён—ж” яж—жд«,1,unreliable,,,,,,,,,,,,,,,,,,,,
233,«” ќѕ«г «бяг«г… »«б‘яб «б’ЌнЌ б« нƒѕн ≈бм  Ё«ёг √Џ—«÷ «б≈’«»… »яжЁнѕ-19 жб« ≈бм дё№’ «б√жя”ћнд,"\ёѕ б« няжд «” ќѕ«г «бяг«г«  «бЎ»н… бЁ —… Ўжнб… г—нЌр«° жбяде б« нƒѕн ≈бм «б ”гг »Ћ«дн √я”нѕ «бя—»жд √ж дё’ «б√я”ћнд. Џдѕг«  — ѕн яг«г… Ў»н…°  √яѕ гд  Ћ»н е« »«б‘яб «б’ЌнЌ ж»≈Ќя«г ћнѕ б  дЁ” »‘яб Ў»нЏн.б«  хЏцѕ «” ќѕ«г «бяг«г… –«   «б«” Џг«б «бж«Ќѕ° ж«” »ѕб «бяг«г… ѕ«∆гр« Ќ«бг«  ’»Ќ —Ў»….",0,reliable,,,,,,,,,,,,,,,,,,,,
234,≈Џб«д ќ»— жЁ«… √гн— «бяжн  «б‘нќ ’»«Ќ «б√Ќгѕ «бћ«»— «б’»«Ќ, ќ»— жЁ«… √гн— «бяжн  «б‘нќ ’»«Ќ «б√Ќгѕ нжг «б√—»Џ«Ѕ«бгж«Ёё б 29/9/2020,1,unreliable,,,,,,,,,,,,,,,,,,,,
235,«Ё  «Ќ √жб Ќ«∆Ў г»ям бб≈”—«∆нбннд Ён «б≈г«—« ,"ж»Ќ”» «бд‘Ў«Ѕ «б–нд д‘—ж« «бЁнѕнж Џ»— Ќ”«»« ег ж’ЁЌ« ег Ёёѕ  г  »«бё—» гд Ќ«∆Ў «бг»ям √жб ’б«… г‘ —я… »нд «б≈г«—« ннд ж""«б≈”—«∆нбннд"".

жбг  Џбё «б≈г«—«  »«бдЁн √ж «б √янѕ «б—”гн Џбм «бЁнѕнж° Ёнг« « ег «бд‘Ў«Ѕ «бЏ—» ж«бЁб”Ўнднжд Ќя«г «б≈г«—«  » ќЎн г—Ќб… «б Ў»нЏ Џ»— «б”н«”«  ж«б”бжян«  «б√ќн—… ж«б н ‘еѕ   ћ«ж“«р бяб «бќЎжЎ «бЌг—«Ѕ ж’б  ≈бм г—«Ќб г ёѕг… гд «б Ў«»ё.",1,unreliable,,,,,,,,,,,,,,,,,,,,
236,ќ»— жЁ«… Џ»ѕ «ббе «б”Џ«нѕ… ’«Ќ» √џдн… У«беѕЁ г—’жѕФ ,"яг« ўе— «бЁд«д «бЁб”Ўндн° ЁЏ«б«р Џ»— Ќ”«»е «б—”гн Џбм У≈д” џ—«гФ ќб«б «б”«Џ«  «бг«÷н…° ж»Џѕ  ѕ«жб «б‘«∆Џ«  Ќжб жЁ« е.",1,unreliable,,,,,,,,,,,,,,,,,,,,
237,Ўб» Ё—д”« ж√ж—ж»« ≈‘—«Ё г’— Џбм «бг”«ћѕ,"Ё—д”« ж√ж—ж»« Ўб»ж« —”гн«с гд «б—∆н” «б”н”м ≈‘—«Ё г’— Џбм «бг”«ћѕ ж«бћгЏн«  «б≈”б«гн… Ём √ж—ж»« ябе« жнёжг Џбм –бя «б√“е— «б‘—нЁ ж‘нќ «б√“е—. »Џѕ √д √” ё— бѕнег ж”Ўн… «б√“е— . г’— √’»Ќ  ‘Џ«Џ «б√гб ббЏ«бг . ж ” Џѕ «б¬д «б»ЏЋ«  «б√“е—н… бб ж«ћѕ Ём «бѕжб «б√ж—ж»н…"".",1,unreliable,,,,,,,,,,,,,,,,,,,,
238, √”н” ћгЏн… «б’ѕ«ё… «б”Џжѕн… «б≈”—«∆нбн… »«б—н«÷,«д ‘—  ‘«∆Џ«  ќб«б «б”«Џ«  «бг«÷н… г—Ёё… »гёЎЏ Ёнѕнж Ё«б’ж гд”ж» б«Ќ Ё«бн… нѕЏм г—жћм «ббёЎ«  «бг’ж—… √де«  Џжѕ ≈бм «Ќ Ё«б ћ—м  дўнге Ём гѕнд… «б—н«÷ «б”Џжѕн… »гд«”»… «б–я—м «б”джн… б √”н” ћгЏн… «б’ѕ«ё… «бнежѕн… «б”Џжѕн….,1,unreliable,,,,,,,,,,,,,,,,,,,,
239,«бЁд«д… «б”ж—н… џ«ѕ… »‘ж—  ’—нЌр Ќжб «бЌћ«»,"«бЁд«д… «б”ж—н… дЁ  ’Ќ… «б«ѕЏ«Ѕ° жё«б  Ён  ’—нЌ б№Ф—ж”н« «бнжгФ ≈д У«б ’—нЌ«  «бг ѕ«жб… џн— ’ЌнЌ… √»ѕ«Ф.",1,unreliable,,,,,,,,,,,,,,,,,,,,
240, ≈’«»… √Ќѕ ћджѕ «б«Ќ б«б »«б—’«’ ё—» Ќ«ћ“ ёбдѕн«, ≈’«»… √Ќѕ ћджѕ «б«Ќ б«б ,1,unreliable,,,,,,,,,,,,,,,,,,,,
241, «б√”н—«б–н г«   ж«бѕ е бЌў… бё«∆е« »е »Џѕ 18 Џ«гр«,жЁ«… ж«бѕ… «б«”н— гЌгѕ ќЎ»… гд «бг“—Џ… «б‘—ён… Ён —«г «ббе бЌў… бё«∆е »Џѕ 18 Џ«гр« Ён ”ћжд «б«Ќ б«б » «—нќ 20 г«—” 2020.,1,unreliable,,,,,,,,,,,,,,,,,,,,
242,«бЁнѕнж «бг ѕ«жб б’ЁЏ ЎЁб Џбм нѕ ж«бѕ е √Ћд«Ѕ «бг–«я—…,ЎЁб гд «б”Џжѕн… ’ЁЏе «ге «Ћд«Ѕ  ѕ—н”е,1,unreliable,,,,,,,,,,,,,,,,,,,,
243,Џѕѕ «бжЁн«  гд «бЏг«б «бЁб”Ўндннд »Ќ«ѕЋ ”н— Ён »н  бЌг,«д ед«я 5 жЁн«  ббЏг«б «бЁб”Ўнднд  ,1,unreliable,,,,,,,,,,,,,,,,,,,,
244,  «—нќ жЁ«… «б‘«» гЌгѕ ќ«бѕ Ќгѕ Ён —«г «ббе,"ж»Ќ”» г«  ѕ«жб е ж”«∆б «б≈Џб«г° Ё≈д «б‘«» гЌгѕ ќ«бѕ Ќгѕ гд гќнг ёбдѕн«° бён г’—Џе де«н… нжбнж «бг«÷н° ≈Ћ— «’Ўѕ«г ѕ—«ћ… я«д н” ёбе«° »г—я»… √ќ—м Ён ”ЎЌ г—Ќ»« »гѕнд… «б»н—….",1,unreliable,,,,,,,,,,,,,,,,,,,,
245,  ’—нЌ«  Ќ”нд «б‘нќ бёд«… ≈”—«∆нбн… Ќжб √гж«б «бгё«’…,"«б‘нќ: «ћ гЏд« »«б√г” гЏ «бгд”ё «б≈”—«∆нбн ягнб √»ж —яд жд«ё‘д« ќб«б «б«ћ г«Џ ¬бн… √” б«г √гж«б «бгё«’… ж»ё—«— гд «б”нѕ «б—∆н” гЌгжѕ Џ»«” ж«Ёёд« Џбм «” б«г √гж«б «бгё«’… гдёж’…° ЌнЋ  г «ё Ў«Џ «бг»бџ «бгќ’’ бб‘еѕ«Ѕ ж«бћ—Ќм ж«б√”—м",1,unreliable,,,,,,,,,,,,,,,,,,,,
246,гќ«бЁ… я”— Ќў— «б ћжб Ён д«»б”   ’б б№1000 ‘няб!,"гќ«бЁ… Ќ—— е« «б‘—Ў… «бнжг бгж«Ўд гд д«»б” »«б÷Ё… «бџ—»н…° ≈Ћ— гќ«бЁ е  Џбнг«  «бЌў— «б‘«гб бгж«ће… Ён—ж” яж—жд«.ж  «бгќ«бЁ… »ёнг… 1000 ‘няб° жеж г« √Ћ«— џ÷» »Џ÷ «бгж«Ўднд",1,unreliable,,,,,,,,,,,,,,,,,,,,
247,Ёнѕнж «џ н«б «бЏ«бг «б≈н—«дн гЌ”д “«ѕе,Ќ«ѕЋ… гё б «бЏ«бг «б≈н—«дн гЌ”д Ёќ—н “«ѕе жеж  Ёнѕнж г ѕ«жб гд– √н«г Џбм гж«ёЏ  —ян… ,1,unreliable,,,,,,,,,,,,,,,,,,,,
248,  ’—нЌ«  «бЏ«—ж—н Ќжб Ё‘б гЌ«ѕЋ«  «бг’«бЌ…,"’«бЌ «бЏ«—ж—н: Ё Ќ »ён«ѕ… ћ»—нб «б—ћж» г”ƒжб… Џд Ё‘б гЌ«ѕЋ«  «бг’«бЌ… яѕ ’«бЌ «бЏ«—ж—н «бён«ѕн Ён Ќ—я… «бгё«жг… «б«”б«гн… (Ќг«”) ж«бг”ƒжб Џд гЌ«ѕЋ«  «бг’«бЌ… гЏ Ќ—я… Ё Ќ ббгё—»нд где «д Ё Ќ ен «бг”ƒжб… Џд Ё‘б «бг’«бЌ…. ж’б «бЏ«—ж—н «б–н  Џ«Ём гƒќ—« гд г—÷ яж—жд« «бм бё«Ѕ«  «бё«е—… »—Ёё… «Ћднд гд ён«ѕнн Ќг«” жег« ќбнб «бЌн… жѕ. гж”м «»ж г—“жё «б–нд нЏ »—«д гд «бгЏ«—÷нд «б»«—“нд ббг’«бЌ…. ж»д«Ѕ Џбм ће… гё—»… гд «бЏ«—ж—н Ё«де н‘Џ— »ќн»… «гб Ќёнён… гд ‘—няе бѕ—» «бг’«бЌ… «бён«ѕн Ён Ё Ќ ћ»—нб «б—ћж» «б–н жЏѕ г—«—« ж я—«—« «г«г г”ƒжбн Ќг«” «де ”нЌ—’ Џбм « г«г Џгбн… «бг’«бЌ…. жЏбне Ќг«”  ѕ—я «б«д «д «б—ћж» жЁ Ќ «жегж« «бЌ—я… ж —яже« ѕжд «дћ«“«  »«б—џг гд »–бе« г”«Џн я»н—… гд «ћб «Ќ—«“ «бг’«бЌ… »нд «бЎ—Ёнд.
ж–я—  ће«  Ён гЌнЎ «бЏ«—ж—н «д г’— Џ«гб  Ќг«” »«бгЋб ж”«Џ  «бм «” ∆д«Ё «б д”нё «б«гдн »нд «б”бЎ… «бЁб”Ўндн… ж«бЏѕж «б’енждн —ѕ« Џбм  «ннѕ «бЌ—я… б ѕќб  —ян« Ён гЌ«ѕЋ«  «бг’«бЌ… «б н ћ—  ќб«б ‘е— «нбжб/”» г»— 2020. яг« ж√‘«—  «бће«  –« е« «д «бгЌ«ѕЋ«  Ён г’— ћ—  Ён √ћж«Ѕ ”б»н… жё«г  ћгнЏ «б√Ў—«Ё » жћне  ег яЋн—… «бм Ќг«” ЌнЋ  ѕ—я «бЌ—я… «б«д «де« џбЎ  Ён ё—«—е« «б”н— Ён г”«— «бг’«бЌ…. е–« жЌг«”  ѕ—” Ќ«бн«  ѕ«Џн«  «Џ«ѕ… «б д”нё «б«гдн гЏ «б«Ќ б«б «б’енждн жб« н“«б ќн«— «бгё«жг… ё«∆г« бѕм «бЌ—я…
’«бЌ «бЏ«—ж—н: Ё Ќ »ён«ѕ… ћ»—нб «б—ћж» г”ƒжб… Џд Ё‘б гЌ«ѕЋ«  «бг’«бЌ… яѕ ’«бЌ «бЏ«—ж—н «бён«ѕн Ён Ќ—я… «бгё«жг… «б«”б«гн… (Ќг«”) ж«бг”ƒжб Џд гЌ«ѕЋ«  «бг’«бЌ… гЏ Ќ—я… Ё Ќ ббгё—»нд где «д Ё Ќ ен «бг”ƒжб… Џд Ё‘б «бг’«бЌ…. ж’б «бЏ«—ж—н «б–н  Џ«Ём гƒќ—« гд г—÷ яж—жд« «бм бё«Ѕ«  «бё«е—… »—Ёё… «Ћднд гд ён«ѕнн Ќг«” жег« ќбнб «бЌн… жѕ. гж”м «»ж г—“жё «б–нд нЏ »—«д гд «бгЏ«—÷нд «б»«—“нд ббг’«бЌ…. ж»д«Ѕ Џбм ће… гё—»… гд «бЏ«—ж—н Ё«де н‘Џ— »ќн»… «гб Ќёнён… гд ‘—няе бѕ—» «бг’«бЌ… «бён«ѕн Ён Ё Ќ ћ»—нб «б—ћж» «б–н жЏѕ г—«—« ж я—«—« «г«г г”ƒжбн Ќг«” «де ”нЌ—’ Џбм « г«г Џгбн… «бг’«бЌ…. жЏбне Ќг«”  ѕ—я «б«д «д «б—ћж» жЁ Ќ «жегж« «бЌ—я… ж —яже« ѕжд «дћ«“«  »«б—џг гд »–бе« г”«Џн я»н—… гд «ћб «Ќ—«“ «бг’«бЌ… »нд «бЎ—Ёнд.
ж–я—  ће«  Ён гЌнЎ «бЏ«—ж—н «д г’— Џ«гб  Ќг«” »«бгЋб ж”«Џ  «бм «” ∆д«Ё «б д”нё «б«гдн »нд «б”бЎ… «бЁб”Ўндн… ж«бЏѕж «б’енждн —ѕ« Џбм  «ннѕ «бЌ—я… б ѕќб  —ян« Ён гЌ«ѕЋ«  «бг’«бЌ… «б н ћ—  ќб«б ‘е— «нбжб/”» г»— 2020. яг« ж√‘«—  «бће«  –« е« «д «бгЌ«ѕЋ«  Ён г’— ћ—  Ён √ћж«Ѕ ”б»н… жё«г  ћгнЏ «б√Ў—«Ё » жћне  ег яЋн—… «бм Ќг«” ЌнЋ  ѕ—я «бЌ—я… «б«д «де« џбЎ  Ён ё—«—е« «б”н— Ён г”«— «бг’«бЌ…. е–« жЌг«”  ѕ—” Ќ«бн«  ѕ«Џн«  «Џ«ѕ… «б д”нё «б«гдн гЏ «б«Ќ б«б «б’енждн жб« н“«б ќн«— «бгё«жг… ё«∆г« бѕм «бЌ—я…
",1,unreliable,,,,,,,,,,,,,,,,,,,,
249, УгЏ«.. д÷нЏ «бг” ё»бФ!,"°  УгЏр«.. д’дЏ «бг” ё»бФ°  “«гдр« гЏ «бЌгб… «б≈Џб«гн… бб«д ќ«»«  «б»—бг«дн… ед«я.",1,unreliable,,,,,,,,,,,,,,,,,,,,
250,«бЎЁб г—ж«д нЏ»— «бЌѕжѕ ≈бм «б√—ѕд жЌнѕр«,’ж—… бЎЁб Ён ’Ќ—«Ѕ ж«ѕЏж« √д «бЎЁб «”ге г—ж«д ж√де ”ж—н ёЎЏ «бЌѕжѕ «б√—ѕдн… жЌѕе,1,unreliable,,,,,,,,,,,,,,,,,,,,
251, жЁ«… «бЁд«д Џг«ѕ Ё—«ћнд ћ—«Ѕ Ќ«ѕЋ ”н—,жя » «бЁд«д «бЁб”Ўндн: Уг« н г  ѕ«жбе Ќжб  Џ—÷н бЌ«ѕЋ ”н— ж жЁ« н б« нжћѕ бе «”«” гд «б’Ќ… жЌ”»н «ббе ж дЏг «бжянб Џбм яб нх—жћ «ќ»«— я«–»…Ф,1,unreliable,,,,,,,,,,,,,,,,,,,,
252,’ж—… Џбг Ёб”Ўнд Џбм «б√е—«г«  ёѕнг…!,’ж—… Џбг Ёб”Ўнд Џбм «б√е—«г«  ёѕнг…,0,reliable,,,,,,,,,,,,,,,,,,,,
253,гя » «б‘нќ ндЁн  ’—нЌ«  Џд бё«Ѕ Ћб«Ћн Ён «б≈г«—« ,"жё«б Џг«ѕ ё—«ё—…   —∆н” жЌѕ… «бЏб«ё«  «бЏ«г… ж«б≈Џб«г Ён гя » «бж“н— Ён  ’—нЌ«  бе ° ≈д г« д”» гд  ’—нЌ«  бгЏ«бн «бж“н— »е–« «б‘√д Уг“ж— жЏ«— Џд «б’Ќ…Ф.",0,reliable,,,,,,,,,,,,,,,,,,,,
254,’ж—… б√”— ћдѕн ≈”—«∆нбн гд ё»б «бћн‘ «бг’—н!, Џжѕ бЏгбн…  ѕ—н» ќ÷Џ бе« «бћн‘ «бг’—н Џ«г 1973.,1,reliable,,,,,,,,,,,,,,,,,,,,
255,"ж«бѕ… «б√”н— «бгЌ—— ќЎ»…  Џ—÷  бб≈џг«Ѕ
","√Џ«ѕ г” ќѕгжд ж’ЁЌ«  «ћ г«Џн… Ён гжёЏ Ён”»жя д‘— Ёнѕнж ббЌў«  «б√жбм ббё«Ѕ «б√”н— «бгЌ—— гЌгѕ ќЎ»… гЏ ж«бѕ е »Џѕ «Џ ё«б ѕ«г 18 Џ«г«° ж√‘«—ж« Ён «бЁнѕнж ≈бм жЁ«… ж«бѕ е гд ежб «бгжёЁ.«бЌёнё… √д Ён е–е «б≈‘«—… —»Ў я«–»° Ёж«бѕ… «б√”н— гЌгѕ ќЎ»… бг   жЁм° ж≈дг«  Џ—÷  бб≈џг«Ѕ бгѕ… “гдн… ё’н—… ћѕ«р ё»б √д  ” Џнѕ жЏне«° жеж г« √яѕе «»де« гЌгѕ  ЌнЋ ЌѕЋ «бгжёЁ Ён нжг «б«” ё»«б » «—нќ ?? ¬–«— ????",0,reliable,,,,,,,,,,,,,,,,,,,,
256,Ё—ё «б ё’н «бж»«∆н  —ё’ «бѕ»я…,"° Ёнѕнж »Џдж«д УЁ—ё «б ё’н «бж»«∆н жен  —ё’ У«бѕ»я…Ф Ён «б√—ѕд ж–бя »Џѕ «д е«Ѕ «б«д ќ«»«  Ёне«Ф..",1,reliable,,,,,,,,,,,,,,,,,,,,
